SampleID	Locus	Reads
SRR26819141	Pf3D7_13_v3-146695-146934-1A	101
SRR26819141	Pf3D7_13_v3-146695-146934-1A	171
SRR26819206	Pf3D7_13_v3-146695-146934-1A	22
SRR26819206	Pf3D7_13_v3-146695-146934-1A	386
SRR26819532	Pf3D7_13_v3-146695-146934-1A	16
SRR26819532	Pf3D7_13_v3-146695-146934-1A	361
SRR26819246	Pf3D7_13_v3-146695-146934-1A	418
SRR26819538	Pf3D7_13_v3-146695-146934-1A	291
SRR26819526	Pf3D7_13_v3-146695-146934-1A	303
SRR26819220	Pf3D7_13_v3-146695-146934-1A	324
SRR26819528	Pf3D7_13_v3-146695-146934-1A	165
SRR26819528	Pf3D7_13_v3-146695-146934-1A	22
SRR26819528	Pf3D7_13_v3-146695-146934-1A	146
SRR26819528	Pf3D7_13_v3-146695-146934-1A	8
SRR26819595	Pf3D7_13_v3-146695-146934-1A	451
SRR26819202	Pf3D7_13_v3-146695-146934-1A	64
SRR26819202	Pf3D7_13_v3-146695-146934-1A	102
SRR26819202	Pf3D7_13_v3-146695-146934-1A	186
SRR26819570	Pf3D7_13_v3-146695-146934-1A	137
SRR26819570	Pf3D7_13_v3-146695-146934-1A	88
SRR26819541	Pf3D7_13_v3-146695-146934-1A	346
SRR26819531	Pf3D7_13_v3-146695-146934-1A	344
SRR26819324	Pf3D7_13_v3-146695-146934-1A	136
SRR26819324	Pf3D7_13_v3-146695-146934-1A	246
SRR26819300	Pf3D7_13_v3-146695-146934-1A	440
SRR26819514	Pf3D7_13_v3-146695-146934-1A	171
SRR26819514	Pf3D7_13_v3-146695-146934-1A	63
SRR26819514	Pf3D7_13_v3-146695-146934-1A	101
SRR26819514	Pf3D7_13_v3-146695-146934-1A	49
SRR26819313	Pf3D7_13_v3-146695-146934-1A	97
SRR26819313	Pf3D7_13_v3-146695-146934-1A	117
SRR26819313	Pf3D7_13_v3-146695-146934-1A	130
SRR26819313	Pf3D7_13_v3-146695-146934-1A	46
SRR26819200	Pf3D7_13_v3-146695-146934-1A	416
SRR26819398	Pf3D7_13_v3-146695-146934-1A	230
SRR26819398	Pf3D7_13_v3-146695-146934-1A	54
SRR26819356	Pf3D7_13_v3-146695-146934-1A	359
SRR26819240	Pf3D7_13_v3-146695-146934-1A	71
SRR26819240	Pf3D7_13_v3-146695-146934-1A	316
SRR26819508	Pf3D7_13_v3-146695-146934-1A	474
SRR26819208	Pf3D7_13_v3-146695-146934-1A	10
SRR26819208	Pf3D7_13_v3-146695-146934-1A	288
SRR26819540	Pf3D7_13_v3-146695-146934-1A	427
SRR26819345	Pf3D7_13_v3-146695-146934-1A	351
SRR26819506	Pf3D7_13_v3-146695-146934-1A	460
SRR26819213	Pf3D7_13_v3-146695-146934-1A	40
SRR26819213	Pf3D7_13_v3-146695-146934-1A	278
SRR26819213	Pf3D7_13_v3-146695-146934-1A	6
SRR26819213	Pf3D7_13_v3-146695-146934-1A	51
SRR26819135	Pf3D7_13_v3-146695-146934-1A	400
SRR26819606	Pf3D7_13_v3-146695-146934-1A	397
SRR26819228	Pf3D7_13_v3-146695-146934-1A	425
SRR26819365	Pf3D7_13_v3-146695-146934-1A	451
SRR26819501	Pf3D7_13_v3-146695-146934-1A	438
SRR26819505	Pf3D7_13_v3-146695-146934-1A	420
SRR26819505	Pf3D7_13_v3-146695-146934-1A	15
SRR26819212	Pf3D7_13_v3-146695-146934-1A	158
SRR26819212	Pf3D7_13_v3-146695-146934-1A	107
SRR26819474	Pf3D7_13_v3-146695-146934-1A	378
SRR26819139	Pf3D7_13_v3-146695-146934-1A	448
SRR26819400	Pf3D7_13_v3-146695-146934-1A	58
SRR26819400	Pf3D7_13_v3-146695-146934-1A	244
SRR26819400	Pf3D7_13_v3-146695-146934-1A	3
SRR26819400	Pf3D7_13_v3-146695-146934-1A	15
SRR26819215	Pf3D7_13_v3-146695-146934-1A	289
SRR26819553	Pf3D7_13_v3-156456-156685-1A	23
SRR26819207	Pf3D7_13_v3-156456-156685-1A	31
SRR26819545	Pf3D7_13_v3-156456-156685-1A	26
SRR26819527	Pf3D7_13_v3-156456-156685-1A	21
SRR26819527	Pf3D7_13_v3-156456-156685-1A	17
SRR26819214	Pf3D7_13_v3-156456-156685-1A	49
SRR26819303	Pf3D7_13_v3-156456-156685-1A	57
SRR26819211	Pf3D7_13_v3-156456-156685-1A	35
SRR26819507	Pf3D7_13_v3-156456-156685-1A	60
SRR26819507	Pf3D7_13_v3-156456-156685-1A	7
SRR26819151	Pf3D7_13_v3-156456-156685-1A	79
SRR26819151	Pf3D7_13_v3-156456-156685-1A	13
SRR26819397	Pf3D7_13_v3-156456-156685-1A	44
SRR26819546	Pf3D7_13_v3-156456-156685-1A	26
SRR26819141	Pf3D7_13_v3-156456-156685-1A	130
SRR26819206	Pf3D7_13_v3-156456-156685-1A	78
SRR26819532	Pf3D7_13_v3-156456-156685-1A	30
SRR26819246	Pf3D7_13_v3-156456-156685-1A	132
SRR26819538	Pf3D7_13_v3-156456-156685-1A	26
SRR26819526	Pf3D7_13_v3-156456-156685-1A	48
SRR26819220	Pf3D7_13_v3-156456-156685-1A	30
SRR26819528	Pf3D7_13_v3-156456-156685-1A	35
SRR26819595	Pf3D7_13_v3-156456-156685-1A	82
SRR26819202	Pf3D7_13_v3-156456-156685-1A	11
SRR26819202	Pf3D7_13_v3-156456-156685-1A	79
SRR26819570	Pf3D7_13_v3-156456-156685-1A	20
SRR26819570	Pf3D7_13_v3-156456-156685-1A	22
SRR26819541	Pf3D7_13_v3-156456-156685-1A	21
SRR26819531	Pf3D7_13_v3-156456-156685-1A	29
SRR26819324	Pf3D7_13_v3-156456-156685-1A	42
SRR26819324	Pf3D7_13_v3-156456-156685-1A	44
SRR26819300	Pf3D7_13_v3-156456-156685-1A	108
SRR26819514	Pf3D7_13_v3-156456-156685-1A	58
SRR26819514	Pf3D7_13_v3-156456-156685-1A	19
SRR26819313	Pf3D7_13_v3-156456-156685-1A	32
SRR26819313	Pf3D7_13_v3-156456-156685-1A	35
SRR26819200	Pf3D7_13_v3-156456-156685-1A	70
SRR26819398	Pf3D7_13_v3-156456-156685-1A	39
SRR26819356	Pf3D7_13_v3-156456-156685-1A	77
SRR26819240	Pf3D7_13_v3-156456-156685-1A	76
SRR26819240	Pf3D7_13_v3-156456-156685-1A	17
SRR26819508	Pf3D7_13_v3-156456-156685-1A	74
SRR26819208	Pf3D7_13_v3-156456-156685-1A	45
SRR26819540	Pf3D7_13_v3-156456-156685-1A	32
SRR26819345	Pf3D7_13_v3-156456-156685-1A	96
SRR26819506	Pf3D7_13_v3-156456-156685-1A	82
SRR26819213	Pf3D7_13_v3-156456-156685-1A	21
SRR26819213	Pf3D7_13_v3-156456-156685-1A	8
SRR26819135	Pf3D7_13_v3-156456-156685-1A	81
SRR26819606	Pf3D7_13_v3-156456-156685-1A	55
SRR26819228	Pf3D7_13_v3-156456-156685-1A	68
SRR26819365	Pf3D7_13_v3-156456-156685-1A	70
SRR26819501	Pf3D7_13_v3-156456-156685-1A	61
SRR26819505	Pf3D7_13_v3-156456-156685-1A	104
SRR26819212	Pf3D7_13_v3-156456-156685-1A	39
SRR26819474	Pf3D7_13_v3-156456-156685-1A	55
SRR26819139	Pf3D7_13_v3-156456-156685-1A	89
SRR26819400	Pf3D7_13_v3-156456-156685-1A	33
SRR26819215	Pf3D7_13_v3-156456-156685-1A	40
SRR26819553	Pf3D7_13_v3-156713-156986-1A	5
SRR26819207	Pf3D7_13_v3-156713-156986-1A	8
SRR26819545	Pf3D7_13_v3-156713-156986-1A	60
SRR26819527	Pf3D7_13_v3-156713-156986-1A	2
SRR26819527	Pf3D7_13_v3-156713-156986-1A	1
SRR26819214	Pf3D7_13_v3-156713-156986-1A	76
SRR26819303	Pf3D7_13_v3-156713-156986-1A	23
SRR26819303	Pf3D7_13_v3-156713-156986-1A	50
SRR26819211	Pf3D7_13_v3-156713-156986-1A	7
SRR26819211	Pf3D7_13_v3-156713-156986-1A	62
SRR26819507	Pf3D7_13_v3-156713-156986-1A	4
SRR26819507	Pf3D7_13_v3-156713-156986-1A	41
SRR26819507	Pf3D7_13_v3-156713-156986-1A	11
SRR26819151	Pf3D7_13_v3-156713-156986-1A	33
SRR26819397	Pf3D7_13_v3-156713-156986-1A	133
SRR26819546	Pf3D7_13_v3-156713-156986-1A	5
SRR26819141	Pf3D7_13_v3-156713-156986-1A	65
SRR26819141	Pf3D7_13_v3-156713-156986-1A	6
SRR26819206	Pf3D7_13_v3-156713-156986-1A	9
SRR26819206	Pf3D7_13_v3-156713-156986-1A	71
SRR26819532	Pf3D7_13_v3-156713-156986-1A	44
SRR26819246	Pf3D7_13_v3-156713-156986-1A	41
SRR26819538	Pf3D7_13_v3-156713-156986-1A	38
SRR26819526	Pf3D7_13_v3-156713-156986-1A	25
SRR26819220	Pf3D7_13_v3-156713-156986-1A	19
SRR26819528	Pf3D7_13_v3-156713-156986-1A	25
SRR26819528	Pf3D7_13_v3-156713-156986-1A	21
SRR26819595	Pf3D7_13_v3-156713-156986-1A	43
SRR26819202	Pf3D7_13_v3-156713-156986-1A	16
SRR26819202	Pf3D7_13_v3-156713-156986-1A	92
SRR26819570	Pf3D7_13_v3-156713-156986-1A	17
SRR26819570	Pf3D7_13_v3-156713-156986-1A	47
SRR26819541	Pf3D7_13_v3-156713-156986-1A	8
SRR26819531	Pf3D7_13_v3-156713-156986-1A	59
SRR26819324	Pf3D7_13_v3-156713-156986-1A	34
SRR26819324	Pf3D7_13_v3-156713-156986-1A	39
SRR26819300	Pf3D7_13_v3-156713-156986-1A	49
SRR26819514	Pf3D7_13_v3-156713-156986-1A	36
SRR26819514	Pf3D7_13_v3-156713-156986-1A	24
SRR26819313	Pf3D7_13_v3-156713-156986-1A	3
SRR26819313	Pf3D7_13_v3-156713-156986-1A	32
SRR26819200	Pf3D7_13_v3-156713-156986-1A	72
SRR26819398	Pf3D7_13_v3-156713-156986-1A	51
SRR26819398	Pf3D7_13_v3-156713-156986-1A	76
SRR26819356	Pf3D7_13_v3-156713-156986-1A	45
SRR26819240	Pf3D7_13_v3-156713-156986-1A	43
SRR26819240	Pf3D7_13_v3-156713-156986-1A	13
SRR26819508	Pf3D7_13_v3-156713-156986-1A	26
SRR26819208	Pf3D7_13_v3-156713-156986-1A	14
SRR26819540	Pf3D7_13_v3-156713-156986-1A	32
SRR26819345	Pf3D7_13_v3-156713-156986-1A	45
SRR26819506	Pf3D7_13_v3-156713-156986-1A	41
SRR26819213	Pf3D7_13_v3-156713-156986-1A	39
SRR26819135	Pf3D7_13_v3-156713-156986-1A	90
SRR26819606	Pf3D7_13_v3-156713-156986-1A	32
SRR26819228	Pf3D7_13_v3-156713-156986-1A	89
SRR26819365	Pf3D7_13_v3-156713-156986-1A	69
SRR26819501	Pf3D7_13_v3-156713-156986-1A	48
SRR26819505	Pf3D7_13_v3-156713-156986-1A	79
SRR26819212	Pf3D7_13_v3-156713-156986-1A	50
SRR26819474	Pf3D7_13_v3-156713-156986-1A	9
SRR26819474	Pf3D7_13_v3-156713-156986-1A	22
SRR26819139	Pf3D7_13_v3-156713-156986-1A	77
SRR26819400	Pf3D7_13_v3-156713-156986-1A	38
SRR26819215	Pf3D7_13_v3-156713-156986-1A	23
SRR26819553	Pf3D7_13_v3-1724895-1725166-1B	13
SRR26819207	Pf3D7_13_v3-1724895-1725166-1B	11
SRR26819545	Pf3D7_13_v3-1724895-1725166-1B	27
SRR26819527	Pf3D7_13_v3-1724895-1725166-1B	14
SRR26819214	Pf3D7_13_v3-1724895-1725166-1B	58
SRR26819303	Pf3D7_13_v3-1724895-1725166-1B	78
SRR26819211	Pf3D7_13_v3-1724895-1725166-1B	41
SRR26819507	Pf3D7_13_v3-1724895-1725166-1B	89
SRR26819151	Pf3D7_13_v3-1724895-1725166-1B	34
SRR26819397	Pf3D7_13_v3-1724895-1725166-1B	34
SRR26819546	Pf3D7_13_v3-1724895-1725166-1B	18
SRR26819141	Pf3D7_13_v3-1724895-1725166-1B	18
SRR26819206	Pf3D7_13_v3-1724895-1725166-1B	93
SRR26819532	Pf3D7_13_v3-1724895-1725166-1B	43
SRR26819246	Pf3D7_13_v3-1724895-1725166-1B	39
SRR26819538	Pf3D7_13_v3-1724895-1725166-1B	73
SRR26819526	Pf3D7_13_v3-1724895-1725166-1B	33
SRR26819220	Pf3D7_13_v3-1724895-1725166-1B	20
SRR26819528	Pf3D7_13_v3-1724895-1725166-1B	42
SRR26819595	Pf3D7_13_v3-1724895-1725166-1B	67
SRR26819202	Pf3D7_13_v3-1724895-1725166-1B	124
SRR26819570	Pf3D7_13_v3-1724895-1725166-1B	59
SRR26819541	Pf3D7_13_v3-1724895-1725166-1B	16
SRR26819531	Pf3D7_13_v3-1724895-1725166-1B	35
SRR26819324	Pf3D7_13_v3-1724895-1725166-1B	106
SRR26819300	Pf3D7_13_v3-1724895-1725166-1B	30
SRR26819514	Pf3D7_13_v3-1724895-1725166-1B	77
SRR26819313	Pf3D7_13_v3-1724895-1725166-1B	58
SRR26819200	Pf3D7_13_v3-1724895-1725166-1B	93
SRR26819398	Pf3D7_13_v3-1724895-1725166-1B	54
SRR26819356	Pf3D7_13_v3-1724895-1725166-1B	60
SRR26819240	Pf3D7_13_v3-1724895-1725166-1B	39
SRR26819508	Pf3D7_13_v3-1724895-1725166-1B	56
SRR26819208	Pf3D7_13_v3-1724895-1725166-1B	18
SRR26819540	Pf3D7_13_v3-1724895-1725166-1B	25
SRR26819345	Pf3D7_13_v3-1724895-1725166-1B	92
SRR26819506	Pf3D7_13_v3-1724895-1725166-1B	76
SRR26819213	Pf3D7_13_v3-1724895-1725166-1B	37
SRR26819135	Pf3D7_13_v3-1724895-1725166-1B	40
SRR26819606	Pf3D7_13_v3-1724895-1725166-1B	60
SRR26819228	Pf3D7_13_v3-1724895-1725166-1B	93
SRR26819365	Pf3D7_13_v3-1724895-1725166-1B	109
SRR26819501	Pf3D7_13_v3-1724895-1725166-1B	86
